spec_path,disease_label,sound_label,source
./data/spectrograms\icbhi_107_2b5_Tc_mc_AKGC417L_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_107_2b5_Tc_mc_AKGC417L_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_107_2b5_Tc_mc_AKGC417L_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Al_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c000.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c002.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c005.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c006.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c007.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Ar_mc_AKGC417L_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Ll_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c000.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c002.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c003.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Lr_mc_AKGC417L_c008.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pl_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Pr_mc_AKGC417L_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c005.npy,1,3,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c006.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_107_3p2_Tc_mc_AKGC417L_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c000.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c001.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c002.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c003.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c004.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c005.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c006.npy,-1,0,icbhi
./data/spectrograms\icbhi_108_1b1_Al_sc_Meditron_c007.npy,-1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Al_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ar_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Ll_sc_Litt3200_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Lr_sc_Litt3200_c007.npy,1,1,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pl_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c011.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c012.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c013.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c014.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c015.npy,1,0,icbhi
./data/spectrograms\icbhi_109_1b1_Pr_sc_Litt3200_c016.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c011.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c012.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c013.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1b1_Pr_sc_Meditron_c014.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c001.npy,1,3,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Al_sc_Meditron_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c000.npy,1,2,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Ll_sc_Meditron_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c002.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c005.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Lr_sc_Meditron_c006.npy,1,1,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c011.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c012.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c013.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c014.npy,1,0,icbhi
./data/spectrograms\icbhi_110_1p1_Pr_sc_Meditron_c015.npy,1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c000.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c001.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c002.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c003.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c004.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c005.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c006.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b2_Tc_sc_Meditron_c007.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c000.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c001.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c002.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c003.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c004.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c005.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c006.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c007.npy,-1,0,icbhi
./data/spectrograms\icbhi_111_1b3_Tc_sc_Meditron_c008.npy,-1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c008.npy,1,1,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c011.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c012.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c013.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c014.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c015.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Ar_sc_Meditron_c016.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c000.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c001.npy,1,1,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c003.npy,1,1,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c004.npy,1,1,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c006.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c009.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c010.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1b1_Lr_sc_Meditron_c011.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c003.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c005.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Ll_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c000.npy,1,1,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c002.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c003.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c004.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c005.npy,1,3,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c006.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pl_sc_Litt3200_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c001.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c002.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c003.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c004.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c005.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c006.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c007.npy,1,2,icbhi
./data/spectrograms\icbhi_112_1p1_Pr_sc_Litt3200_c008.npy,1,2,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Al_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ar_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c004.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c005.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c006.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c007.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c008.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c009.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Ll_sc_Litt3200_c010.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Lr_sc_Litt3200_c000.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Lr_sc_Litt3200_c001.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Lr_sc_Litt3200_c002.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Lr_sc_Litt3200_c003.npy,1,0,icbhi
./data/spectrograms\icbhi_113_1b1_Lr_sc_Litt3200_c004.npy,1,0,icbhi
